"22261","Medium-moving"
"22262","Medium-moving"
"22263","Medium-moving"
"22264","Medium-moving"
"22265","Medium-moving"
"22266","Medium-moving"
"22267","Medium-moving"
"22268","Medium-moving"
"22269","Medium-moving"
"22270","Slow-moving"
"22271","Medium-moving"
"22272","Slow-moving"
"22273","Medium-moving"
"22274","Slow-moving"
"22275","Fast-moving"
"22276","Slow-moving"
"22277","Slow-moving"
"22278","Slow-moving"
"22279","Medium-moving"
"22280","Slow-moving"
"22281","Slow-moving"
"22282","Slow-moving"
"22283","Slow-moving"
"22284","Medium-moving"
"22285","Medium-moving"
"22286","Medium-moving"
"22287","Medium-moving"
"22288","Medium-moving"
"22289","Slow-moving"
"22291","Medium-moving"
"22292","Medium-moving"
"22293","Medium-moving"
"22294","Medium-moving"
"22295","Medium-moving"
"22296","Medium-moving"
"22297","Medium-moving"
"22299","Medium-moving"
"22300","Medium-moving"
"22301","Medium-moving"
"22302","Medium-moving"
"22303","Medium-moving"
"22304","Medium-moving"
"22305","Medium-moving"
"22306","Medium-moving"
"22307","Medium-moving"
"22308","Slow-moving"
"22309","Slow-moving"
"22310","Medium-moving"
"22311","Medium-moving"
"22312","Slow-moving"
"22313","Medium-moving"
"22314","Slow-moving"
"22315","Medium-moving"
"22316","Medium-moving"
"22317","Slow-moving"
"22318","Slow-moving"
"22319","Fast-moving"
"22320","Slow-moving"
"22321","Medium-moving"
"22322","Medium-moving"
"22323","Slow-moving"
"22324","Slow-moving"
"22325","Slow-moving"
"22326","Medium-moving"
"22327","Slow-moving"
"22328","Medium-moving"
"22329","Medium-moving"
"22331","Medium-moving"
"22332","Medium-moving"
"22333","Medium-moving"
"22334","Medium-moving"
"22335","Medium-moving"
"22336","Fast-moving"
"22337","Medium-moving"
"22338","Fast-moving"
"22339","Fast-moving"
"22340","Medium-moving"
"22341","Medium-moving"
"22342","Medium-moving"
"22343","Fast-moving"
"22344","Medium-moving"
"22345","Medium-moving"
"22346","Medium-moving"
"22348","Medium-moving"
"22349","Medium-moving"
"22350","Medium-moving"
"22351","Medium-moving"
"22352","Medium-moving"
"22353","Slow-moving"
"22354","Medium-moving"
"22355","Fast-moving"
"22356","Medium-moving"
"22357","Slow-moving"
"22358","Slow-moving"
"22359","Slow-moving"
"22360","Slow-moving"
"22361","Slow-moving"
"22362","Slow-moving"
"22363","Medium-moving"
"22364","Slow-moving"
"22365","Slow-moving"
"22366","Slow-moving"
"22367","Medium-moving"
"22371","Slow-moving"
"22372","Slow-moving"
"22374","Slow-moving"
"22375","Slow-moving"
"22376","Slow-moving"
"22377","Medium-moving"
"22378","Medium-moving"
"22379","Medium-moving"
"22380","Slow-moving"
"22381","Medium-moving"
"22382","Medium-moving"
"22383","Medium-moving"
"22384","Medium-moving"
"22385","Medium-moving"
"22386","Medium-moving"
"22389","Medium-moving"
"22390","Medium-moving"
"22391","Medium-moving"
"22393","Medium-moving"
"22394","Medium-moving"
"22395","Slow-moving"
"22396","Medium-moving"
"22398","Medium-moving"
"22399","Medium-moving"
"22400","Medium-moving"
"22402","Medium-moving"
"22403","Medium-moving"
"22405","Medium-moving"
"22406","Slow-moving"
"22407","Slow-moving"
"22408","Slow-moving"
"22409","Slow-moving"
"22410","Slow-moving"
"22411","Medium-moving"
"22412","Medium-moving"
"22413","Medium-moving"
"22414","Slow-moving"
"22415","Slow-moving"
"22416","Medium-moving"
"22417","Medium-moving"
"22418","Fast-moving"
"22419","Medium-moving"
"22420","Medium-moving"
"22421","Medium-moving"
"22422","Medium-moving"
"22423","Medium-moving"
"22424","Slow-moving"
"22425","Slow-moving"
"22426","Slow-moving"
"22427","Slow-moving"
"22428","Slow-moving"
"22429","Slow-moving"
"22430","Slow-moving"
"22431","Medium-moving"
"22432","Medium-moving"
"22433","Medium-moving"
"22434","Medium-moving"
"22435","Medium-moving"
"22436","Medium-moving"
"22437","Medium-moving"
"22438","Medium-moving"
"22439","Medium-moving"
"22440","Fast-moving"
"22441","Slow-moving"
"22442","Slow-moving"
"22443","Slow-moving"
"22444","Fast-moving"
"22445","Slow-moving"
"22446","Slow-moving"
"22447","Slow-moving"
"22448","Slow-moving"
"22449","Slow-moving"
"22450","Slow-moving"
"22451","Slow-moving"
"22452","Medium-moving"
"22453","Medium-moving"
"22454","Medium-moving"
"22456","Slow-moving"
"22457","Medium-moving"
"22458","Fast-moving"
"22459","Medium-moving"
"22460","Medium-moving"
"22461","Slow-moving"
"22464","Medium-moving"
"22465","Medium-moving"
"22466","Medium-moving"
"22467","Medium-moving"
"22468","Slow-moving"
"22469","Medium-moving"
"22470","Medium-moving"
"22471","Slow-moving"
"22472","Slow-moving"
"22473","Slow-moving"
"22474","Slow-moving"
"22475","Slow-moving"
"22476","Medium-moving"
"22477","Medium-moving"
"22478","Medium-moving"
"22479","Medium-moving"
"22480","Medium-moving"
"22481","Medium-moving"
"22482","Medium-moving"
"22483","Slow-moving"
"22485","Slow-moving"
"22486","Slow-moving"
"22487","Slow-moving"
"22488","Medium-moving"
"22489","Fast-moving"
"22491","Medium-moving"
"22492","Fast-moving"
"22493","Medium-moving"
"22494","Slow-moving"
"22495","Slow-moving"
"22496","Slow-moving"
"22497","Slow-moving"
"22498","Slow-moving"
"22499","Medium-moving"
"22500","Slow-moving"
"22501","Slow-moving"
"22502","Slow-moving"
"22503","Slow-moving"
"22504","Slow-moving"
"22505","Slow-moving"
"22507","Medium-moving"
"22508","Medium-moving"
"22509","Slow-moving"
"22510","Slow-moving"
"22511","Slow-moving"
"22512","Slow-moving"
"22513","Slow-moving"
"22514","Slow-moving"
"22515","Slow-moving"
"22516","Slow-moving"
"22517","Slow-moving"
"22518","Slow-moving"
"22519","Slow-moving"
"22520","Medium-moving"
"22521","Medium-moving"
"22522","Medium-moving"
"22523","Medium-moving"
"22524","Medium-moving"
"22525","Medium-moving"
"22526","Slow-moving"
"22528","Slow-moving"
"22529","Medium-moving"
"22530","Medium-moving"
"22531","Medium-moving"
"22532","Medium-moving"
"22533","Fast-moving"
"22534","Medium-moving"
"22535","Medium-moving"
"22536","Fast-moving"
"22537","Medium-moving"
"22538","Medium-moving"
"22539","Fast-moving"
"22540","Fast-moving"
"22541","Medium-moving"
"22543","Fast-moving"
"22544","Fast-moving"
"22545","Medium-moving"
"22546","Fast-moving"
"22547","Medium-moving"
"22548","Medium-moving"
"22549","Medium-moving"
"22550","Medium-moving"
"22551","Medium-moving"
"22553","Medium-moving"
"22554","Medium-moving"
"22555","Medium-moving"
"22556","Medium-moving"
"22557","Medium-moving"
"22558","Medium-moving"
"22559","Medium-moving"
"22560","Fast-moving"
"22561","Medium-moving"
"22562","Medium-moving"
"22563","Medium-moving"
"22564","Medium-moving"
"22565","Medium-moving"
"22566","Medium-moving"
"22567","Medium-moving"
"22568","Medium-moving"
"22569","Medium-moving"
"22570","Medium-moving"
"22571","Medium-moving"
"22572","Medium-moving"
"22573","Medium-moving"
"22574","Medium-moving"
"22575","Medium-moving"
"22576","Medium-moving"
"22577","Medium-moving"
"22578","Medium-moving"
"22579","Medium-moving"
"22580","Medium-moving"
"22581","Medium-moving"
"22582","Medium-moving"
"22583","Medium-moving"
"22584","Medium-moving"
"22585","Medium-moving"
"22586","Medium-moving"
"22587","Medium-moving"
"22588","Slow-moving"
"22589","Slow-moving"
"22591","Medium-moving"
"22592","Slow-moving"
"22593","Medium-moving"
"22594","Medium-moving"
"22595","Medium-moving"
"22596","Medium-moving"
"22597","Medium-moving"
"22598","Medium-moving"
"22599","Medium-moving"
"22600","Medium-moving"
"22601","Medium-moving"
"22602","Medium-moving"
"22603","Medium-moving"
"22604","Medium-moving"
"22605","Slow-moving"
"22606","Slow-moving"
"22607","Slow-moving"
"22608","Fast-moving"
"22609","Fast-moving"
"22610","Fast-moving"
"22611","Slow-moving"
"22613","Medium-moving"
"22614","Medium-moving"
"22615","Fast-moving"
"22616","Fast-moving"
"22617","Slow-moving"
"22618","Slow-moving"
"22619","Medium-moving"
"22620","Medium-moving"
"22621","Medium-moving"
"22622","Medium-moving"
"22623","Slow-moving"
"22624","Slow-moving"
"22625","Slow-moving"
"22626","Slow-moving"
"22627","Slow-moving"
"22628","Medium-moving"
"22629","Medium-moving"
"22630","Medium-moving"
"22631","Medium-moving"
"22632","Medium-moving"
"22633","Medium-moving"
"22634","Slow-moving"
"22635","Slow-moving"
"22636","Slow-moving"
"22637","Medium-moving"
"22638","Medium-moving"
"22639","Medium-moving"
"22640","Slow-moving"
"22641","Slow-moving"
"22642","Medium-moving"
"22643","Slow-moving"
"22644","Medium-moving"
"22645","Medium-moving"
"22646","Medium-moving"
"22647","Medium-moving"
"22649","Slow-moving"
"22650","Medium-moving"
"22651","Medium-moving"
"22652","Medium-moving"
"22653","Medium-moving"
"22654","Slow-moving"
"22655","Slow-moving"
"22656","Slow-moving"
"22659","Medium-moving"
"22660","Slow-moving"
"22661","Medium-moving"
"22662","Medium-moving"
"22663","Medium-moving"
"22664","Slow-moving"
"22665","Slow-moving"
"22666","Medium-moving"
"22667","Medium-moving"
"22668","Medium-moving"
"22669","Slow-moving"
"22670","Medium-moving"
"22671","Medium-moving"
"22672","Medium-moving"
"22673","Medium-moving"
"22674","Medium-moving"
"22675","Medium-moving"
"22676","Medium-moving"
"22677","Medium-moving"
"22678","Medium-moving"
"22679","Slow-moving"
"22680","Medium-moving"
"22681","Medium-moving"
"22682","Medium-moving"
"22683","Medium-moving"
"22684","Medium-moving"
"22685","Medium-moving"
"22686","Medium-moving"
"22687","Medium-moving"
"22688","Fast-moving"
"22689","Slow-moving"
"22690","Medium-moving"
"22691","Slow-moving"
"22692","Slow-moving"
"22693","Fast-moving"
"22694","Slow-moving"
"22695","Medium-moving"
"22696","Slow-moving"
"22697","Medium-moving"
"22698","Medium-moving"
"22699","Medium-moving"
"22700","Fast-moving"
"22701","Slow-moving"
"22702","Fast-moving"
"22703","Slow-moving"
"22704","Fast-moving"
"22705","Fast-moving"
"22706","Fast-moving"
"22707","Fast-moving"
"22708","Fast-moving"
"22709","Fast-moving"
"22710","Fast-moving"
"22711","Fast-moving"
"22712","Medium-moving"
"22713","Medium-moving"
"22714","Medium-moving"
"22715","Medium-moving"
"22716","Medium-moving"
"22717","Medium-moving"
"22718","Medium-moving"
"22719","Medium-moving"
"22720","Medium-moving"
"22721","Slow-moving"
"22722","Medium-moving"
"22723","Slow-moving"
"22725","Slow-moving"
"22726","Medium-moving"
"22727","Medium-moving"
"22728","Medium-moving"
"22729","Medium-moving"
"22730","Slow-moving"
"22731","Medium-moving"
"22732","Medium-moving"
"22733","Medium-moving"
"22734","Medium-moving"
"22735","Medium-moving"
"22736","Medium-moving"
"22737","Medium-moving"
"22738","Medium-moving"
"22739","Medium-moving"
"22740","Fast-moving"
"22741","Fast-moving"
"22742","Medium-moving"
"22743","Slow-moving"
"22744","Slow-moving"
"22745","Slow-moving"
"22746","Slow-moving"
"22747","Slow-moving"
"22748","Slow-moving"
"22749","Medium-moving"
"22750","Slow-moving"
"22751","Medium-moving"
"22752","Slow-moving"
"22753","Slow-moving"
"22754","Medium-moving"
"22755","Medium-moving"
"22756","Slow-moving"
"22757","Medium-moving"
"22758","Medium-moving"
"22759","Medium-moving"
"22760","Slow-moving"
"22761","Slow-moving"
"22762","Slow-moving"
"22763","Slow-moving"
"22764","Slow-moving"
"22765","Medium-moving"
"22766","Medium-moving"
"22767","Slow-moving"
"22768","Slow-moving"
"22769","Slow-moving"
"22770","Slow-moving"
"22771","Medium-moving"
"22772","Medium-moving"
"22773","Medium-moving"
"22774","Medium-moving"
"22775","Medium-moving"
"22776","Slow-moving"
"22777","Medium-moving"
"22778","Medium-moving"
"22779","Medium-moving"
"22780","Medium-moving"
"22781","Slow-moving"
"22782","Slow-moving"
"22783","Medium-moving"
"22784","Slow-moving"
"22785","Slow-moving"
"22786","Slow-moving"
"22788","Slow-moving"
"22789","Medium-moving"
"22791","Fast-moving"
"22792","Medium-moving"
"22794","Slow-moving"
"22795","Slow-moving"
"22796","Slow-moving"
"22797","Slow-moving"
"22798","Medium-moving"
"22799","Slow-moving"
"22800","Slow-moving"
"22801","Slow-moving"
"22802","Slow-moving"
"22803","Slow-moving"
"22804","Medium-moving"
"22805","Medium-moving"
"22806","Medium-moving"
"22807","Slow-moving"
"22808","Slow-moving"
"22809","Medium-moving"
"22810","Medium-moving"
"22811","Medium-moving"
"22812","Medium-moving"
"22813","Medium-moving"
"22814","Medium-moving"
"22815","Medium-moving"
"22816","Medium-moving"
"22817","Medium-moving"
"22818","Medium-moving"
"22819","Medium-moving"
"22820","Medium-moving"
"22821","Medium-moving"
"22822","Slow-moving"
"22823","Slow-moving"
"22824","Slow-moving"
"22825","Slow-moving"
"22826","Slow-moving"
"22827","Slow-moving"
"22828","Slow-moving"
"22829","Slow-moving"
"22830","Medium-moving"
"22831","Medium-moving"
"22832","Slow-moving"
"22833","Medium-moving"
"22834","Medium-moving"
"22835","Medium-moving"
"22837","Medium-moving"
"22838","Slow-moving"
"22839","Slow-moving"
"22840","Slow-moving"
"22841","Slow-moving"
"22842","Slow-moving"
"22843","Slow-moving"
"22844","Slow-moving"
"22845","Slow-moving"
"22846","Slow-moving"
"22847","Slow-moving"
"22848","Slow-moving"
"22849","Slow-moving"
"22851","Medium-moving"
"22852","Slow-moving"
"22853","Slow-moving"
"22854","Slow-moving"
"22855","Medium-moving"
"22856","Fast-moving"
"22857","Medium-moving"
"22858","Medium-moving"
"22859","Medium-moving"
"22860","Medium-moving"
"22861","Medium-moving"
"22862","Slow-moving"
"22863","Medium-moving"
"22865","Medium-moving"
"22866","Medium-moving"
"22867","Medium-moving"
"22868","Slow-moving"
"22869","Slow-moving"
"22870","Slow-moving"
"22871","Slow-moving"
"22872","Slow-moving"
"22873","Slow-moving"
"22874","Slow-moving"
"22875","Slow-moving"
"22876","Slow-moving"
"22877","Slow-moving"
"22878","Slow-moving"
"22879","Slow-moving"
"22880","Slow-moving"
"22881","Slow-moving"
"22882","Slow-moving"
"22883","Slow-moving"
"22884","Slow-moving"
"22885","Slow-moving"
"22886","Slow-moving"
"22887","Slow-moving"
"22888","Slow-moving"
"22889","Slow-moving"
"22890","Slow-moving"
"22891","Slow-moving"
"22892","Medium-moving"
"22893","Medium-moving"
"22894","Slow-moving"
"22895","Medium-moving"
"22896","Medium-moving"
"22897","Medium-moving"
"22898","Medium-moving"
"22899","Medium-moving"
"22900","Medium-moving"
"22902","Medium-moving"
"22903","Slow-moving"
"22904","Medium-moving"
"22905","Medium-moving"
"22906","Medium-moving"
"22907","Medium-moving"
"22908","Medium-moving"
"22909","Medium-moving"
"22910","Medium-moving"
"22911","Slow-moving"
"22912","Slow-moving"
"22913","Slow-moving"
"22914","Slow-moving"
"22915","Medium-moving"
"22916","Medium-moving"
"22917","Medium-moving"
"22918","Medium-moving"
"22919","Medium-moving"
"22920","Medium-moving"
"22921","Medium-moving"
"22922","Medium-moving"
"22923","Medium-moving"
"22924","Medium-moving"
"22925","Slow-moving"
"22926","Slow-moving"
"22927","Slow-moving"
"22928","Slow-moving"
"22929","Slow-moving"
"22930","Medium-moving"
"22931","Medium-moving"
"22932","Medium-moving"
"22933","Medium-moving"
"22934","Medium-moving"
"22935","Medium-moving"
"22936","Medium-moving"
"22937","Medium-moving"
"22938","Medium-moving"
"22939","Slow-moving"
"22940","Medium-moving"
"22941","Medium-moving"
"22942","Slow-moving"
"22943","Medium-moving"
"22944","Fast-moving"
"22945","Medium-moving"
"22946","Slow-moving"
"22947","Medium-moving"
"22948","Medium-moving"
"22949","Medium-moving"
"22950","Fast-moving"
"22951","Medium-moving"
"22952","Fast-moving"
"22953","Medium-moving"
"22954","Slow-moving"
"22955","Medium-moving"
"22956","Medium-moving"
"22957","Medium-moving"
"22959","Fast-moving"
"22960","Medium-moving"
"22961","Medium-moving"
"22962","Medium-moving"
"22963","Medium-moving"
"22964","Medium-moving"
"22965","Medium-moving"
"22966","Medium-moving"
"22967","Medium-moving"
"22968","Slow-moving"
"22969","Medium-moving"
"22970","Medium-moving"
"22971","Medium-moving"
"22972","Medium-moving"
"22973","Medium-moving"
"22974","Medium-moving"
"22975","Medium-moving"
"22976","Medium-moving"
"22977","Medium-moving"
"22978","Medium-moving"
"22979","Medium-moving"
"22980","Medium-moving"
"22981","Slow-moving"
"22982","Medium-moving"
"22983","Medium-moving"
"22984","Medium-moving"
"22985","Fast-moving"
"22986","Fast-moving"
"22987","Fast-moving"
"22988","Fast-moving"
"22989","Medium-moving"
"22990","Slow-moving"
"22991","Medium-moving"
"22992","Medium-moving"
"22993","Medium-moving"
"22994","Medium-moving"
"22995","Medium-moving"
"22996","Medium-moving"
"22997","Medium-moving"
"22998","Fast-moving"
"22999","Medium-moving"
"23000","Medium-moving"
"23001","Fast-moving"
"23002","Medium-moving"
"23003","Medium-moving"
"23004","Medium-moving"
"23005","Medium-moving"
"23006","Medium-moving"
"23007","Slow-moving"
"23008","Slow-moving"
"23009","Slow-moving"
"23010","Slow-moving"
"23012","Slow-moving"
"23013","Slow-moving"
"23014","Slow-moving"
"23015","Slow-moving"
"23016","Slow-moving"
"23017","Slow-moving"
"23018","Slow-moving"
"23019","Slow-moving"
"23020","Slow-moving"
"23021","Slow-moving"
"23022","Medium-moving"
"23023","Medium-moving"
"23024","Fast-moving"
"23025","Medium-moving"
"23026","Medium-moving"
"23027","Medium-moving"
"23028","Medium-moving"
"23029","Medium-moving"
"23031","Medium-moving"
"23032","Medium-moving"
"23033","Medium-moving"
"23034","Medium-moving"
"23035","Medium-moving"
"23036","Medium-moving"
"23037","Medium-moving"
"23038","Medium-moving"
"23039","Medium-moving"
"23040","Medium-moving"
"23041","Medium-moving"
"23042","Slow-moving"
"23043","Slow-moving"
"23044","Slow-moving"
"23045","Slow-moving"
"23046","Medium-moving"
"23047","Slow-moving"
"23048","Medium-moving"
"23049","Slow-moving"
"23050","Slow-moving"
"23051","Slow-moving"
"23052","Slow-moving"
"23053","Slow-moving"
"23054","Slow-moving"
"23055","Medium-moving"
"23056","Fast-moving"
"23057","Medium-moving"
"23058","Medium-moving"
"23060","Medium-moving"
"23061","Medium-moving"
"23064","Medium-moving"
"23065","Slow-moving"
"23066","Slow-moving"
"23067","Slow-moving"
"23068","Medium-moving"
"23069","Slow-moving"
"23070","Slow-moving"
"23071","Medium-moving"
"23072","Medium-moving"
"23073","Slow-moving"
"23074","Medium-moving"
"23075","Medium-moving"
"23076","Fast-moving"
"23077","Fast-moving"
"23078","Fast-moving"
"23079","Slow-moving"
"23080","Slow-moving"
"23081","Slow-moving"
"23082","Medium-moving"
"23083","Medium-moving"
"23084","Fast-moving"
"23085","Slow-moving"
"23086","Fast-moving"
"23087","Medium-moving"
"23088","Medium-moving"
"23089","Medium-moving"
"23090","Medium-moving"
"23091","Slow-moving"
"23092","Slow-moving"
"23093","Medium-moving"
"23094","Slow-moving"
"23096","Medium-moving"
"23099","Slow-moving"
"23100","Medium-moving"
"23101","Medium-moving"
"23102","Medium-moving"
"23103","Medium-moving"
"23104","Slow-moving"
"23106","Medium-moving"
"23107","Slow-moving"
"23108","Medium-moving"
"23109","Medium-moving"
"23110","Slow-moving"
"23111","Slow-moving"
"23112","Slow-moving"
"23113","Fast-moving"
"23114","Slow-moving"
"23115","Slow-moving"
"23116","Slow-moving"
"23117","Slow-moving"
"23118","Slow-moving"
"23119","Medium-moving"
"23120","Medium-moving"
"23121","Fast-moving"
"23122","Medium-moving"
"23123","Medium-moving"
"23124","Medium-moving"
"23125","Medium-moving"
"23126","Slow-moving"
"23127","Slow-moving"
"23128","Slow-moving"
"23129","Medium-moving"
"23130","Medium-moving"
"23131","Medium-moving"
"23132","Medium-moving"
"23133","Medium-moving"
"23134","Fast-moving"
"23135","Fast-moving"
"23136","Slow-moving"
"23137","Slow-moving"
"23138","Medium-moving"
"23139","Medium-moving"
"23140","Slow-moving"
"23141","Slow-moving"
"23142","Slow-moving"
"23143","Slow-moving"
"23144","Medium-moving"
"23145","Medium-moving"
"23146","Slow-moving"
"23147","Medium-moving"
"23148","Medium-moving"
"23149","Slow-moving"
"23150","Slow-moving"
"23151","Slow-moving"
"23152","Slow-moving"
"23153","Slow-moving"
"23154","Medium-moving"
"23155","Medium-moving"
"23156","Medium-moving"
"23157","Medium-moving"
"23158","Medium-moving"
"23159","Medium-moving"
"23160","Medium-moving"
"23161","Medium-moving"
"23162","Medium-moving"
"23163","Medium-moving"
"23164","Medium-moving"
"23165","Medium-moving"
"23166","Fast-moving"
"23167","Fast-moving"
"23168","Medium-moving"
"23169","Slow-moving"
"23170","Medium-moving"
"23171","Medium-moving"
"23172","Medium-moving"
"23173","Medium-moving"
"23174","Medium-moving"
"23175","Medium-moving"
"23176","Medium-moving"
"23177","Medium-moving"
"23178","Slow-moving"
"23179","Medium-moving"
"23180","Slow-moving"
"23181","Slow-moving"
"23182","Medium-moving"
"23183","Slow-moving"
"23184","Slow-moving"
"23185","Medium-moving"
"23186","Fast-moving"
"23187","Fast-moving"
"23188","Medium-moving"
"23189","Medium-moving"
"23190","Medium-moving"
"23191","Medium-moving"
"23192","Medium-moving"
"23193","Medium-moving"
"23194","Medium-moving"
"23196","Medium-moving"
"23197","Medium-moving"
"23198","Medium-moving"
"23199","Medium-moving"
"23200","Medium-moving"
"23201","Medium-moving"
"23202","Medium-moving"
"23203","Medium-moving"
"23204","Medium-moving"
"23205","Medium-moving"
"23206","Medium-moving"
"23207","Medium-moving"
"23208","Medium-moving"
"23209","Medium-moving"
"23210","Medium-moving"
"23211","Medium-moving"
"23212","Medium-moving"
"23213","Medium-moving"
"23214","Medium-moving"
"23215","Medium-moving"
"23216","Medium-moving"
"23217","Medium-moving"
"23218","Medium-moving"
"23219","Medium-moving"
"23220","Medium-moving"
"23221","Medium-moving"
"23222","Medium-moving"
"23223","Medium-moving"
"23224","Medium-moving"
"23225","Medium-moving"
"23226","Medium-moving"
"23227","Medium-moving"
"23228","Medium-moving"
"23229","Medium-moving"
"23230","Fast-moving"
"23231","Fast-moving"
"23232","Fast-moving"
"23233","Fast-moving"
"23234","Medium-moving"
"23235","Medium-moving"
"23236","Medium-moving"
"23237","Medium-moving"
"23238","Medium-moving"
"23239","Slow-moving"
"23240","Medium-moving"
"23241","Medium-moving"
"23242","Medium-moving"
"23243","Medium-moving"
"23244","Medium-moving"
"23245","Medium-moving"
"23247","Medium-moving"
"23249","Medium-moving"
"23250","Medium-moving"
"23251","Medium-moving"
"23252","Slow-moving"
"23253","Slow-moving"
"23254","Medium-moving"
"23255","Medium-moving"
"23256","Medium-moving"
"23263","Medium-moving"
"23264","Medium-moving"
"23265","Medium-moving"
"23266","Medium-moving"
"23267","Medium-moving"
"23268","Medium-moving"
"23269","Medium-moving"
"23270","Medium-moving"
"23271","Medium-moving"
"23272","Medium-moving"
"23273","Medium-moving"
"23274","Medium-moving"
"23275","Medium-moving"
"23280","Medium-moving"
"23281","Medium-moving"
"23282","Medium-moving"
"23283","Slow-moving"
"23284","Medium-moving"
"23285","Fast-moving"
"23286","Fast-moving"
"23287","Medium-moving"
"23288","Fast-moving"
"23289","Medium-moving"
"23290","Medium-moving"
"23291","Medium-moving"
"23292","Medium-moving"
"23293","Medium-moving"
"23294","Medium-moving"
"23295","Medium-moving"
"23296","Medium-moving"
"23297","Fast-moving"
"23298","Medium-moving"
"23299","Medium-moving"
"23300","Medium-moving"
"23301","Medium-moving"
"23302","Medium-moving"
"23303","Medium-moving"
"23304","Medium-moving"
"23305","Medium-moving"
"23306","Medium-moving"
"23307","Medium-moving"
"23308","Medium-moving"
"23309","Medium-moving"
"23310","Fast-moving"
"23311","Medium-moving"
"23312","Medium-moving"
"23313","Medium-moving"
"23314","Slow-moving"
"23315","Slow-moving"
"23316","Slow-moving"
"23317","Slow-moving"
"23318","Medium-moving"
"23319","Medium-moving"
"23320","Medium-moving"
"23321","Medium-moving"
"23322","Medium-moving"
"23323","Slow-moving"
"23324","Medium-moving"
"23325","Medium-moving"
"23326","Fast-moving"
"23327","Fast-moving"
"23328","Medium-moving"
"23329","Medium-moving"
"23330","Medium-moving"
"23331","Medium-moving"
"23332","Medium-moving"
"23333","Medium-moving"
"23334","Medium-moving"
"23335","Slow-moving"
"23336","Slow-moving"
"23337","Slow-moving"
"23338","Slow-moving"
"23339","Slow-moving"
"23340","Medium-moving"
"23341","Slow-moving"
"23342","Slow-moving"
"23343","Fast-moving"
"23344","Medium-moving"
"23345","Medium-moving"
"23346","Medium-moving"
"23347","Medium-moving"
"23348","Medium-moving"
"23349","Medium-moving"
"23350","Medium-moving"
"23351","Medium-moving"
"23352","Medium-moving"
"23353","Medium-moving"
"23354","Medium-moving"
"23355","Medium-moving"
"23356","Slow-moving"
"23357","Slow-moving"
"23358","Medium-moving"
"23359","Medium-moving"
"23360","Medium-moving"
"23365","Medium-moving"
"23366","Medium-moving"
"23367","Medium-moving"
"23368","Medium-moving"
"23369","Medium-moving"
"23370","Medium-moving"
"23371","Medium-moving"
"23372","Medium-moving"
"23373","Medium-moving"
"23374","Medium-moving"
"23375","Medium-moving"
"23376","Medium-moving"
"23377","Medium-moving"
"23378","Fast-moving"
"23379","Medium-moving"
"23380","Medium-moving"
"23381","Medium-moving"
"23382","Medium-moving"
"23388","Medium-moving"
"23389","Slow-moving"
"23390","Slow-moving"
"23391","Slow-moving"
"23392","Medium-moving"
"23393","Slow-moving"
"23394","Slow-moving"
"23395","Slow-moving"
"23396","Slow-moving"
"23397","Slow-moving"
"23398","Medium-moving"
"23399","Medium-moving"
"23400","Slow-moving"
"23401","Medium-moving"
"23402","Slow-moving"
"23403","Slow-moving"
"23404","Medium-moving"
"23405","Slow-moving"
"23406","Slow-moving"
"23407","Slow-moving"
"23408","Medium-moving"
"23409","Medium-moving"
"23410","Slow-moving"
"23411","Slow-moving"
"23412","Slow-moving"
"23413","Slow-moving"
"23414","Slow-moving"
"23415","Medium-moving"
"23416","Medium-moving"
"23417","Medium-moving"
"23418","Medium-moving"
"23419","Medium-moving"
"23420","Medium-moving"
"23421","Slow-moving"
"23422","Slow-moving"
"23423","Slow-moving"
"23424","Slow-moving"
"23425","Slow-moving"
"23426","Medium-moving"
"23427","Slow-moving"
"23428","Slow-moving"
"23429","Slow-moving"
"23430","Slow-moving"
"23431","Medium-moving"
"23432","Medium-moving"
"23433","Medium-moving"
"23434","Medium-moving"
"23435","Medium-moving"
"23436","Medium-moving"
"23437","Medium-moving"
"23438","Medium-moving"
"23439","Medium-moving"
"23440","Fast-moving"
"23441","Medium-moving"
"23442","Slow-moving"
"23444","Slow-moving"
"23445","Fast-moving"
"23446","Fast-moving"
"23447","Fast-moving"
"23448","Medium-moving"
"23449","Medium-moving"
"23451","Medium-moving"
"23452","Medium-moving"
"23453","Medium-moving"
"23454","Slow-moving"
"23455","Medium-moving"
"23456","Slow-moving"
"23457","Slow-moving"
"23458","Slow-moving"
"23459","Slow-moving"
"23460","Slow-moving"
"23461","Medium-moving"
"23462","Slow-moving"
"23463","Slow-moving"
"23464","Slow-moving"
"23465","Slow-moving"
"23466","Slow-moving"
"23467","Slow-moving"
"23468","Slow-moving"
"23469","Slow-moving"
"23470","Slow-moving"
"23471","Slow-moving"
"23472","Slow-moving"
"23473","Medium-moving"
"23474","Medium-moving"
"23475","Medium-moving"
"23476","Medium-moving"
"23477","Medium-moving"
"23478","Fast-moving"
"23479","Slow-moving"
"23480","Medium-moving"
"23481","Medium-moving"
"23482","Medium-moving"
"23483","Medium-moving"
"23484","Medium-moving"
"23485","Slow-moving"
"23486","Slow-moving"
"23487","Slow-moving"
"23489","Medium-moving"
"23490","Medium-moving"
"23491","Slow-moving"
"23492","Slow-moving"
"23493","Medium-moving"
"23494","Slow-moving"
"23495","Medium-moving"
"23496","Slow-moving"
"23497","Medium-moving"
