"21816","Erratic","Slow-moving"
"21817","Erratic","Medium-moving"
"21818","Erratic","Medium-moving"
"21819","Erratic","Medium-moving"
"21820","Erratic","Slow-moving"
"21821","Erratic","Slow-moving"
"21822","Erratic","Medium-moving"
"21823","Erratic","Medium-moving"
"21824","Moderate","Medium-moving"
"21826","Moderate","Slow-moving"
"21827","Moderate","Slow-moving"
"21828","Erratic","Slow-moving"
"21829","Erratic","Fast-moving"
"21830","Erratic","Fast-moving"
"21832","Erratic","Slow-moving"
"21833","Erratic","Medium-moving"
"21836","Stable","Slow-moving"
"21839","Stable","Slow-moving"
"21841","Erratic","Medium-moving"
"21843","Erratic","Slow-moving"
"21844","Erratic","Medium-moving"
"21845","Moderate","Fast-moving"
"21846","Erratic","Slow-moving"
"21847","Erratic","Slow-moving"
"21849","Erratic","Slow-moving"
"21850","Erratic","Slow-moving"
"21851","Erratic","Slow-moving"
"21864","Erratic","Slow-moving"
"21865","Moderate","Slow-moving"
"21866","Erratic","Slow-moving"
"21867","Erratic","Slow-moving"
"21868","Erratic","Medium-moving"
"21870","Erratic","Medium-moving"
"21871","Erratic","Medium-moving"
"21872","Erratic","Medium-moving"
"21873","Erratic","Medium-moving"
"21874","Erratic","Medium-moving"
"21875","Erratic","Medium-moving"
"21876","Erratic","Medium-moving"
"21877","Erratic","Medium-moving"
"21878","Erratic","Medium-moving"
"21879","Erratic","Medium-moving"
"21880","Erratic","Medium-moving"
"21881","Erratic","Medium-moving"
"21882","Erratic","Medium-moving"
"21883","Erratic","Medium-moving"
"21884","Erratic","Medium-moving"
"21888","Erratic","Slow-moving"
"21889","Erratic","Medium-moving"
"21890","Erratic","Slow-moving"
"21891","Erratic","Medium-moving"
"21892","Erratic","Medium-moving"
"21894","Erratic","Slow-moving"
"21895","Stable","Slow-moving"
"21896","Erratic","Medium-moving"
"21897","Erratic","Fast-moving"
"21898","Erratic","Fast-moving"
"21899","Erratic","Medium-moving"
"21900","Erratic","Medium-moving"
"21901","Erratic","Medium-moving"
"21902","Erratic","Medium-moving"
"21903","Erratic","Medium-moving"
"21904","Erratic","Slow-moving"
"21905","Erratic","Slow-moving"
"21906","Erratic","Slow-moving"
"21907","Erratic","Medium-moving"
"21908","Erratic","Medium-moving"
"21910","Erratic","Slow-moving"
"21911","Erratic","Slow-moving"
"21912","Erratic","Slow-moving"
"21913","Erratic","Slow-moving"
"21914","Erratic","Medium-moving"
"21915","Erratic","Fast-moving"
"21916","Erratic","Medium-moving"
"21917","Erratic","Medium-moving"
"21918","Erratic","Medium-moving"
"21922","Erratic","Slow-moving"
"21925","Moderate","Medium-moving"
"21926","Moderate","Medium-moving"
"21927","Moderate","Medium-moving"
"21928","Erratic","Medium-moving"
"21929","Erratic","Medium-moving"
"21930","Erratic","Medium-moving"
"21931","Erratic","Medium-moving"
"21932","Erratic","Medium-moving"
"21933","Erratic","Medium-moving"
"21934","Erratic","Medium-moving"
"21935","Erratic","Medium-moving"
"21936","Erratic","Medium-moving"
"21937","Erratic","Medium-moving"
"21942","Erratic","Slow-moving"
"21943","Erratic","Slow-moving"
"21944","Erratic","Slow-moving"
"21945","Erratic","Slow-moving"
"21946","Erratic","Slow-moving"
"21947","Erratic","Medium-moving"
"21948","Erratic","Slow-moving"
"21949","Erratic","Medium-moving"
"21955","Erratic","Medium-moving"
"21967","Erratic","Fast-moving"
"21972","Erratic","Medium-moving"
"21973","Erratic","Medium-moving"
"21974","Erratic","Medium-moving"
"21975","Erratic","Medium-moving"
"21976","Erratic","Medium-moving"
"21977","Erratic","Fast-moving"
"21980","Erratic","Fast-moving"
"21981","Erratic","Medium-moving"
"21982","Erratic","Fast-moving"
"21983","Erratic","Medium-moving"
"21984","Erratic","Medium-moving"
"21985","Erratic","Fast-moving"
"21986","Erratic","Fast-moving"
"21987","Erratic","Medium-moving"
"21988","Erratic","Medium-moving"
"21989","Erratic","Medium-moving"
"21990","Erratic","Slow-moving"
"21991","Erratic","Slow-moving"
"21992","Erratic","Slow-moving"
"21993","Erratic","Slow-moving"
"22016","Stable","Slow-moving"
"22021","Moderate","Medium-moving"
"22023","Moderate","Medium-moving"
"22024","Erratic","Medium-moving"
"22025","Erratic","Medium-moving"
"22026","Erratic","Medium-moving"
"22027","Erratic","Medium-moving"
"22028","Erratic","Medium-moving"
"22029","Erratic","Medium-moving"
"22030","Erratic","Fast-moving"
"22031","Moderate","Medium-moving"
"22032","Moderate","Medium-moving"
"22033","Moderate","Medium-moving"
"22034","Moderate","Slow-moving"
"22035","Erratic","Medium-moving"
"22037","Erratic","Medium-moving"
"22038","Stable","Fast-moving"
"22039","Moderate","Fast-moving"
"22040","Stable","Fast-moving"
"22041","Erratic","Medium-moving"
"22042","Moderate","Medium-moving"
"22043","Erratic","Medium-moving"
"22044","Moderate","Fast-moving"
"22045","Erratic","Fast-moving"
"22046","Moderate","Fast-moving"
"22047","Moderate","Fast-moving"
"22048","Moderate","Fast-moving"
"22049","Stable","Fast-moving"
"22050","Moderate","Fast-moving"
"22051","Stable","Fast-moving"
"22052","Stable","Fast-moving"
"22053","Erratic","Fast-moving"
"22055","Erratic","Medium-moving"
"22057","Erratic","Medium-moving"
"22059","Erratic","Medium-moving"
"22060","Moderate","Medium-moving"
"22061","Erratic","Slow-moving"
"22062","Erratic","Medium-moving"
"22063","Erratic","Slow-moving"
"22064","Erratic","Medium-moving"
"22065","Erratic","Fast-moving"
"22066","Erratic","Medium-moving"
"22067","Erratic","Medium-moving"
"22068","Erratic","Slow-moving"
"22069","Erratic","Slow-moving"
"22070","Erratic","Medium-moving"
"22071","Erratic","Medium-moving"
"22072","Erratic","Slow-moving"
"22073","Erratic","Slow-moving"
"22074","Erratic","Medium-moving"
"22075","Erratic","Medium-moving"
"22076","Erratic","Medium-moving"
"22077","Erratic","Medium-moving"
"22078","Erratic","Medium-moving"
"22079","Erratic","Medium-moving"
"22080","Erratic","Medium-moving"
"22081","Moderate","Slow-moving"
"22082","Erratic","Medium-moving"
"22083","Erratic","Medium-moving"
"22084","Erratic","Medium-moving"
"22085","Erratic","Medium-moving"
"22086","Erratic","Medium-moving"
"22087","Erratic","Medium-moving"
"22088","Erratic","Medium-moving"
"22089","Erratic","Medium-moving"
"22090","Erratic","Medium-moving"
"22091","Erratic","Medium-moving"
"22092","Erratic","Medium-moving"
"22093","Erratic","Medium-moving"
"22094","Erratic","Medium-moving"
"22095","Erratic","Medium-moving"
"22096","Erratic","Medium-moving"
"22097","Erratic","Medium-moving"
"22098","Erratic","Medium-moving"
"22099","Erratic","Medium-moving"
"22100","Erratic","Medium-moving"
"22101","Erratic","Fast-moving"
"22102","Erratic","Fast-moving"
"22103","Erratic","Fast-moving"
"22104","Erratic","Slow-moving"
"22105","Erratic","Medium-moving"
"22106","Erratic","Medium-moving"
"22107","Moderate","Slow-moving"
"22108","Erratic","Slow-moving"
"22109","Erratic","Medium-moving"
"22110","Erratic","Slow-moving"
"22111","Erratic","Medium-moving"
"22112","Erratic","Medium-moving"
"22113","Erratic","Medium-moving"
"22114","Erratic","Medium-moving"
"22115","Erratic","Medium-moving"
"22116","Erratic","Slow-moving"
"22117","Erratic","Medium-moving"
"22118","Erratic","Slow-moving"
"22119","Erratic","Slow-moving"
"22120","Erratic","Slow-moving"
"22121","Erratic","Slow-moving"
"22123","Erratic","Slow-moving"
"22124","Erratic","Slow-moving"
"22125","Moderate","Slow-moving"
"22127","Erratic","Medium-moving"
"22128","Erratic","Fast-moving"
"22129","Erratic","Medium-moving"
"22130","Erratic","Fast-moving"
"22131","Erratic","Medium-moving"
"22132","Erratic","Medium-moving"
"22133","Erratic","Medium-moving"
"22134","Erratic","Medium-moving"
"22135","Erratic","Slow-moving"
"22136","Erratic","Slow-moving"
"22137","Erratic","Medium-moving"
"22138","Erratic","Medium-moving"
"22139","Erratic","Slow-moving"
"22141","Erratic","Medium-moving"
"22142","Erratic","Medium-moving"
"22144","Erratic","Medium-moving"
"22145","Moderate","Fast-moving"
"22146","Stable","Slow-moving"
"22147","Erratic","Medium-moving"
"22148","Erratic","Medium-moving"
"22149","Erratic","Medium-moving"
"22150","Erratic","Medium-moving"
"22151","Erratic","Fast-moving"
"22152","Erratic","Fast-moving"
"22153","Erratic","Medium-moving"
"22154","Erratic","Fast-moving"
"22155","Erratic","Medium-moving"
"22156","Erratic","Medium-moving"
"22157","Moderate","Fast-moving"
"22158","Erratic","Medium-moving"
"22161","Erratic","Medium-moving"
"22162","Moderate","Slow-moving"
"22163","Erratic","Medium-moving"
"22164","Erratic","Medium-moving"
"22165","Erratic","Slow-moving"
"22166","Erratic","Slow-moving"
"22167","Erratic","Slow-moving"
"22168","Moderate","Slow-moving"
"22169","Erratic","Slow-moving"
"22170","Erratic","Slow-moving"
"22171","Erratic","Medium-moving"
"22173","Erratic","Slow-moving"
"22174","Erratic","Medium-moving"
"22175","Erratic","Medium-moving"
"22176","Erratic","Slow-moving"
"22178","Erratic","Fast-moving"
"22179","Erratic","Slow-moving"
"22180","Moderate","Slow-moving"
"22181","Erratic","Medium-moving"
"22182","Erratic","Slow-moving"
"22183","Erratic","Slow-moving"
"22184","Stable","Slow-moving"
"22185","Erratic","Medium-moving"
"22186","Erratic","Medium-moving"
"22187","Erratic","Medium-moving"
"22188","Erratic","Fast-moving"
"22189","Erratic","Medium-moving"
"22190","Erratic","Medium-moving"
"22191","Erratic","Slow-moving"
"22192","Erratic","Slow-moving"
"22193","Erratic","Slow-moving"
"22194","Stable","Slow-moving"
"22195","Erratic","Medium-moving"
"22196","Erratic","Medium-moving"
"22197","Erratic","Fast-moving"
"22198","Erratic","Medium-moving"
"22199","Erratic","Slow-moving"
"22200","Erratic","Slow-moving"
"22201","Erratic","Slow-moving"
"22202","Moderate","Slow-moving"
"22203","Erratic","Slow-moving"
"22204","Moderate","Slow-moving"
"22206","Stable","Slow-moving"
"22207","Erratic","Medium-moving"
"22208","Erratic","Medium-moving"
"22209","Erratic","Medium-moving"
"22210","Erratic","Medium-moving"
"22211","Erratic","Slow-moving"
"22212","Erratic","Slow-moving"
"22214","Erratic","Slow-moving"
"22215","Erratic","Slow-moving"
"22216","Erratic","Medium-moving"
"22217","Erratic","Medium-moving"
"22218","Stable","Slow-moving"
"22219","Erratic","Medium-moving"
"22220","Moderate","Slow-moving"
"22221","Moderate","Slow-moving"
"22222","Erratic","Slow-moving"
"22223","Erratic","Medium-moving"
"22224","Moderate","Medium-moving"
"22227","Erratic","Medium-moving"
"22228","Erratic","Medium-moving"
"22229","Erratic","Medium-moving"
"22230","Erratic","Medium-moving"
"22231","Erratic","Medium-moving"
"22232","Erratic","Medium-moving"
"22233","Erratic","Medium-moving"
"22236","Erratic","Slow-moving"
"22241","Erratic","Medium-moving"
"22242","Erratic","Medium-moving"
"22243","Erratic","Fast-moving"
"22244","Erratic","Medium-moving"
"22245","Erratic","Medium-moving"
"22246","Erratic","Slow-moving"
"22247","Erratic","Medium-moving"
"22248","Erratic","Medium-moving"
"22249","Erratic","Medium-moving"
"22250","Erratic","Medium-moving"
"22251","Erratic","Medium-moving"
"22252","Erratic","Medium-moving"
"22254","Erratic","Medium-moving"
"22255","Erratic","Medium-moving"
"22256","Erratic","Medium-moving"
"22257","Erratic","Medium-moving"
"22258","Erratic","Medium-moving"
"22259","Erratic","Medium-moving"
"22260","Erratic","Medium-moving"
"22261","Erratic","Medium-moving"
"22262","Erratic","Medium-moving"
"22263","Erratic","Medium-moving"
"22264","Erratic","Medium-moving"
"22265","Erratic","Medium-moving"
"22266","Erratic","Medium-moving"
"22267","Erratic","Medium-moving"
"22268","Erratic","Medium-moving"
"22269","Erratic","Medium-moving"
"22270","Erratic","Slow-moving"
"22271","Erratic","Medium-moving"
"22272","Erratic","Slow-moving"
"22273","Erratic","Medium-moving"
"22274","Erratic","Slow-moving"
"22275","Stable","Fast-moving"
"22276","Erratic","Slow-moving"
"22277","Erratic","Slow-moving"
"22278","Erratic","Slow-moving"
"22279","Erratic","Medium-moving"
"22280","Erratic","Slow-moving"
"22281","Moderate","Slow-moving"
"22282","Moderate","Slow-moving"
"22283","Moderate","Slow-moving"
"22284","Moderate","Medium-moving"
"22285","Erratic","Medium-moving"
"22286","Erratic","Medium-moving"
"22287","Erratic","Medium-moving"
"22288","Erratic","Medium-moving"
"22289","Erratic","Slow-moving"
"22291","Erratic","Medium-moving"
"22292","Erratic","Medium-moving"
"22293","Erratic","Medium-moving"
"22294","Erratic","Medium-moving"
"22295","Erratic","Medium-moving"
"22296","Erratic","Medium-moving"
"22297","Erratic","Medium-moving"
"22299","Erratic","Medium-moving"
"22300","Erratic","Medium-moving"
"22301","Erratic","Medium-moving"
"22302","Erratic","Medium-moving"
"22303","Erratic","Medium-moving"
"22304","Erratic","Medium-moving"
"22305","Erratic","Medium-moving"
"22306","Moderate","Medium-moving"
"22307","Moderate","Medium-moving"
"22308","Erratic","Slow-moving"
"22309","Erratic","Slow-moving"
"22310","Erratic","Medium-moving"
"22311","Erratic","Medium-moving"
"22312","Erratic","Slow-moving"
"22313","Erratic","Medium-moving"
"22314","Erratic","Slow-moving"
"22315","Erratic","Medium-moving"
"22316","Erratic","Medium-moving"
"22317","Moderate","Slow-moving"
"22318","Moderate","Slow-moving"
"22319","Erratic","Fast-moving"
"22320","Moderate","Slow-moving"
"22321","Erratic","Medium-moving"
"22322","Erratic","Medium-moving"
"22323","Stable","Slow-moving"
"22324","Erratic","Slow-moving"
"22325","Moderate","Slow-moving"
"22326","Erratic","Medium-moving"
"22327","Erratic","Slow-moving"
"22328","Erratic","Medium-moving"
"22329","Erratic","Medium-moving"
"22331","Erratic","Medium-moving"
"22332","Erratic","Medium-moving"
"22333","Erratic","Medium-moving"
"22334","Erratic","Medium-moving"
"22335","Erratic","Medium-moving"
"22336","Erratic","Fast-moving"
"22337","Erratic","Medium-moving"
"22338","Erratic","Fast-moving"
"22339","Erratic","Fast-moving"
"22340","Moderate","Medium-moving"
"22341","Erratic","Medium-moving"
"22342","Erratic","Medium-moving"
"22343","Erratic","Fast-moving"
"22344","Erratic","Medium-moving"
"22345","Erratic","Medium-moving"
"22346","Erratic","Medium-moving"
"22348","Erratic","Medium-moving"
"22349","Erratic","Medium-moving"
"22350","Erratic","Medium-moving"
"22351","Moderate","Medium-moving"
"22352","Erratic","Medium-moving"
"22353","Erratic","Slow-moving"
"22354","Erratic","Medium-moving"
"22355","Erratic","Fast-moving"
"22356","Erratic","Medium-moving"
"22357","Erratic","Slow-moving"
"22358","Erratic","Slow-moving"
"22359","Moderate","Slow-moving"
"22360","Erratic","Slow-moving"
"22361","Erratic","Slow-moving"
"22362","Erratic","Slow-moving"
"22363","Erratic","Medium-moving"
"22364","Erratic","Slow-moving"
"22365","Erratic","Slow-moving"
"22366","Erratic","Slow-moving"
"22367","Erratic","Medium-moving"
"22371","Erratic","Slow-moving"
"22372","Moderate","Slow-moving"
"22374","Erratic","Slow-moving"
"22375","Erratic","Slow-moving"
"22376","Moderate","Slow-moving"
"22377","Erratic","Medium-moving"
"22378","Erratic","Medium-moving"
"22379","Erratic","Medium-moving"
"22380","Erratic","Slow-moving"
"22381","Erratic","Medium-moving"
"22382","Erratic","Medium-moving"
"22383","Erratic","Medium-moving"
"22384","Erratic","Medium-moving"
"22385","Erratic","Medium-moving"
"22386","Erratic","Medium-moving"
"22389","Erratic","Medium-moving"
"22390","Erratic","Medium-moving"
"22391","Erratic","Medium-moving"
"22393","Erratic","Medium-moving"
"22394","Erratic","Medium-moving"
"22395","Erratic","Slow-moving"
"22396","Erratic","Medium-moving"
"22398","Erratic","Medium-moving"
"22399","Erratic","Medium-moving"
"22400","Erratic","Medium-moving"
"22402","Erratic","Medium-moving"
"22403","Erratic","Medium-moving"
"22405","Moderate","Medium-moving"
"22406","Erratic","Slow-moving"
"22407","Erratic","Slow-moving"
"22408","Erratic","Slow-moving"
"22409","Erratic","Slow-moving"
"22410","Erratic","Slow-moving"
"22411","Erratic","Medium-moving"
"22412","Erratic","Medium-moving"
"22413","Erratic","Medium-moving"
"22414","Erratic","Slow-moving"
"22415","Moderate","Slow-moving"
"22416","Erratic","Medium-moving"
"22417","Erratic","Medium-moving"
"22418","Erratic","Fast-moving"
"22419","Erratic","Medium-moving"
"22420","Erratic","Medium-moving"
"22421","Erratic","Medium-moving"
"22422","Erratic","Medium-moving"
"22423","Erratic","Medium-moving"
"22424","Erratic","Slow-moving"
"22425","Erratic","Slow-moving"
"22426","Erratic","Slow-moving"
"22427","Erratic","Slow-moving"
"22428","Moderate","Slow-moving"
"22429","Erratic","Slow-moving"
"22430","Erratic","Slow-moving"
"22431","Erratic","Medium-moving"
"22432","Erratic","Medium-moving"
"22433","Erratic","Medium-moving"
"22434","Erratic","Medium-moving"
"22435","Erratic","Medium-moving"
"22436","Moderate","Medium-moving"
"22437","Erratic","Medium-moving"
"22438","Erratic","Medium-moving"
"22439","Erratic","Medium-moving"
"22440","Erratic","Fast-moving"
"22441","Erratic","Slow-moving"
"22442","Erratic","Slow-moving"
"22443","Moderate","Slow-moving"
"22444","Erratic","Fast-moving"
"22445","Erratic","Slow-moving"
"22446","Moderate","Slow-moving"
"22447","Moderate","Slow-moving"
"22448","Moderate","Slow-moving"
"22449","Moderate","Slow-moving"
"22450","Moderate","Slow-moving"
"22451","Erratic","Slow-moving"
"22452","Erratic","Medium-moving"
"22453","Erratic","Medium-moving"
"22454","Erratic","Medium-moving"
"22456","Erratic","Slow-moving"
"22457","Erratic","Medium-moving"
"22458","Erratic","Fast-moving"
"22459","Erratic","Medium-moving"
"22460","Erratic","Medium-moving"
"22461","Erratic","Slow-moving"
"22464","Erratic","Medium-moving"
"22465","Erratic","Medium-moving"
"22466","Erratic","Medium-moving"
"22467","Erratic","Medium-moving"
"22468","Erratic","Slow-moving"
"22469","Erratic","Medium-moving"
"22470","Erratic","Medium-moving"
"22471","Erratic","Slow-moving"
"22472","Erratic","Slow-moving"
"22473","Erratic","Slow-moving"
"22474","Erratic","Slow-moving"
"22475","Erratic","Slow-moving"
"22476","Erratic","Medium-moving"
"22477","Erratic","Medium-moving"
"22478","Erratic","Medium-moving"
"22479","Erratic","Medium-moving"
"22480","Erratic","Medium-moving"
"22481","Erratic","Medium-moving"
"22482","Erratic","Medium-moving"
"22483","Erratic","Slow-moving"
"22485","Erratic","Slow-moving"
"22486","Erratic","Slow-moving"
"22487","Erratic","Slow-moving"
"22488","Erratic","Medium-moving"
"22489","Erratic","Fast-moving"
"22491","Erratic","Medium-moving"
"22492","Erratic","Fast-moving"
"22493","Erratic","Medium-moving"
"22494","Erratic","Slow-moving"
"22495","Erratic","Slow-moving"
"22496","Erratic","Slow-moving"
"22497","Moderate","Slow-moving"
"22498","Moderate","Slow-moving"
"22499","Erratic","Medium-moving"
"22500","Moderate","Slow-moving"
"22501","Erratic","Slow-moving"
"22502","Erratic","Slow-moving"
"22503","Erratic","Slow-moving"
"22504","Erratic","Slow-moving"
"22505","Erratic","Slow-moving"
"22507","Erratic","Medium-moving"
"22508","Erratic","Medium-moving"
"22509","Erratic","Slow-moving"
"22510","Erratic","Slow-moving"
"22511","Erratic","Slow-moving"
"22512","Moderate","Slow-moving"
"22513","Erratic","Slow-moving"
"22514","Erratic","Slow-moving"
"22515","Erratic","Slow-moving"
"22516","Erratic","Slow-moving"
"22517","Erratic","Slow-moving"
"22518","Erratic","Slow-moving"
"22519","Erratic","Slow-moving"
"22520","Moderate","Medium-moving"
"22521","Moderate","Medium-moving"
"22522","Erratic","Medium-moving"
"22523","Erratic","Medium-moving"
"22524","Erratic","Medium-moving"
"22525","Erratic","Medium-moving"
"22526","Moderate","Slow-moving"
"22528","Stable","Slow-moving"
"22529","Erratic","Medium-moving"
"22530","Erratic","Medium-moving"
"22531","Erratic","Medium-moving"
"22532","Erratic","Medium-moving"
"22533","Erratic","Fast-moving"
"22534","Erratic","Medium-moving"
"22535","Erratic","Medium-moving"
"22536","Erratic","Fast-moving"
"22537","Erratic","Medium-moving"
"22538","Erratic","Medium-moving"
"22539","Erratic","Fast-moving"
"22540","Erratic","Fast-moving"
"22541","Erratic","Medium-moving"
"22543","Erratic","Fast-moving"
"22544","Erratic","Fast-moving"
"22545","Erratic","Medium-moving"
"22546","Erratic","Fast-moving"
"22547","Erratic","Medium-moving"
"22548","Erratic","Medium-moving"
"22549","Erratic","Medium-moving"
"22550","Erratic","Medium-moving"
"22551","Erratic","Medium-moving"
"22553","Erratic","Medium-moving"
"22554","Erratic","Medium-moving"
"22555","Erratic","Medium-moving"
"22556","Erratic","Medium-moving"
"22557","Erratic","Medium-moving"
"22558","Erratic","Medium-moving"
"22559","Erratic","Medium-moving"
"22560","Erratic","Fast-moving"
"22561","Erratic","Medium-moving"
"22562","Erratic","Medium-moving"
"22563","Erratic","Medium-moving"
"22564","Erratic","Medium-moving"
"22565","Erratic","Medium-moving"
"22566","Erratic","Medium-moving"
"22567","Erratic","Medium-moving"
"22568","Erratic","Medium-moving"
"22569","Erratic","Medium-moving"
"22570","Erratic","Medium-moving"
"22571","Erratic","Medium-moving"
"22572","Erratic","Medium-moving"
"22573","Erratic","Medium-moving"
"22574","Erratic","Medium-moving"
"22575","Erratic","Medium-moving"
"22576","Erratic","Medium-moving"
"22577","Erratic","Medium-moving"
"22578","Erratic","Medium-moving"
"22579","Moderate","Medium-moving"
"22580","Erratic","Medium-moving"
"22581","Erratic","Medium-moving"
"22582","Erratic","Medium-moving"
"22583","Erratic","Medium-moving"
"22584","Erratic","Medium-moving"
"22585","Erratic","Medium-moving"
"22586","Erratic","Medium-moving"
"22587","Erratic","Medium-moving"
"22588","Moderate","Slow-moving"
"22589","Erratic","Slow-moving"
"22591","Erratic","Medium-moving"
"22592","Erratic","Slow-moving"
"22593","Erratic","Medium-moving"
"22594","Erratic","Medium-moving"
"22595","Erratic","Medium-moving"
"22596","Erratic","Medium-moving"
"22597","Erratic","Medium-moving"
"22598","Erratic","Medium-moving"
"22599","Erratic","Medium-moving"
"22600","Erratic","Medium-moving"
"22601","Erratic","Medium-moving"
"22602","Erratic","Medium-moving"
"22603","Erratic","Medium-moving"
"22604","Erratic","Medium-moving"
"22605","Erratic","Slow-moving"
"22606","Moderate","Slow-moving"
"22607","Erratic","Slow-moving"
"22608","Erratic","Fast-moving"
"22609","Moderate","Fast-moving"
"22610","Erratic","Fast-moving"
"22611","Erratic","Slow-moving"
"22613","Erratic","Medium-moving"
"22614","Moderate","Medium-moving"
"22615","Erratic","Fast-moving"
"22616","Erratic","Fast-moving"
"22617","Erratic","Slow-moving"
"22618","Erratic","Slow-moving"
"22619","Erratic","Medium-moving"
"22620","Erratic","Medium-moving"
"22621","Erratic","Medium-moving"
"22622","Erratic","Medium-moving"
"22623","Erratic","Slow-moving"
"22624","Erratic","Slow-moving"
"22625","Erratic","Slow-moving"
"22626","Erratic","Slow-moving"
"22627","Erratic","Slow-moving"
"22628","Erratic","Medium-moving"
"22629","Erratic","Medium-moving"
"22630","Erratic","Medium-moving"
"22631","Erratic","Medium-moving"
"22632","Erratic","Medium-moving"
"22633","Erratic","Medium-moving"
"22634","Erratic","Slow-moving"
"22635","Erratic","Slow-moving"
"22636","Moderate","Slow-moving"
"22637","Erratic","Medium-moving"
"22638","Erratic","Medium-moving"
"22639","Erratic","Medium-moving"
"22640","Erratic","Slow-moving"
"22641","Erratic","Slow-moving"
"22642","Erratic","Medium-moving"
"22643","Erratic","Slow-moving"
"22644","Erratic","Medium-moving"
"22645","Erratic","Medium-moving"
"22646","Erratic","Medium-moving"
"22647","Erratic","Medium-moving"
"22649","Erratic","Slow-moving"
"22650","Erratic","Medium-moving"
"22651","Erratic","Medium-moving"
"22652","Erratic","Medium-moving"
"22653","Erratic","Medium-moving"
"22654","Erratic","Slow-moving"
"22655","Stable","Slow-moving"
"22656","Stable","Slow-moving"
"22659","Erratic","Medium-moving"
"22660","Erratic","Slow-moving"
"22661","Erratic","Medium-moving"
"22662","Erratic","Medium-moving"
"22663","Erratic","Medium-moving"
"22664","Erratic","Slow-moving"
"22665","Erratic","Slow-moving"
"22666","Erratic","Medium-moving"
"22667","Erratic","Medium-moving"
"22668","Erratic","Medium-moving"
"22669","Erratic","Slow-moving"
"22670","Erratic","Medium-moving"
"22671","Erratic","Medium-moving"
"22672","Erratic","Medium-moving"
"22673","Moderate","Medium-moving"
"22674","Erratic","Medium-moving"
"22675","Erratic","Medium-moving"
"22676","Erratic","Medium-moving"
"22677","Erratic","Medium-moving"
"22678","Erratic","Medium-moving"
"22679","Erratic","Slow-moving"
"22680","Erratic","Medium-moving"
"22681","Moderate","Medium-moving"
"22682","Moderate","Medium-moving"
"22683","Erratic","Medium-moving"
"22684","Moderate","Medium-moving"
"22685","Erratic","Medium-moving"
"22686","Erratic","Medium-moving"
"22687","Erratic","Medium-moving"
"22688","Erratic","Fast-moving"
"22689","Erratic","Slow-moving"
"22690","Erratic","Medium-moving"
"22691","Erratic","Slow-moving"
"22692","Erratic","Slow-moving"
"22693","Erratic","Fast-moving"
"22694","Erratic","Slow-moving"
"22695","Erratic","Medium-moving"
"22696","Erratic","Slow-moving"
"22697","Erratic","Medium-moving"
"22698","Erratic","Medium-moving"
"22699","Erratic","Medium-moving"
"22700","Erratic","Fast-moving"
"22701","Erratic","Slow-moving"
"22702","Erratic","Fast-moving"
"22703","Erratic","Slow-moving"
"22704","Erratic","Fast-moving"
"22705","Stable","Fast-moving"
"22706","Moderate","Fast-moving"
"22707","Stable","Fast-moving"
"22708","Moderate","Fast-moving"
"22709","Erratic","Fast-moving"
"22710","Erratic","Fast-moving"
"22711","Moderate","Fast-moving"
"22712","Erratic","Medium-moving"
"22713","Erratic","Medium-moving"
"22714","Erratic","Medium-moving"
"22715","Erratic","Medium-moving"
"22716","Erratic","Medium-moving"
"22717","Moderate","Medium-moving"
"22718","Moderate","Medium-moving"
"22719","Erratic","Medium-moving"
"22720","Erratic","Medium-moving"
"22721","Erratic","Slow-moving"
"22722","Erratic","Medium-moving"
"22723","Erratic","Slow-moving"
"22725","Erratic","Slow-moving"
"22726","Erratic","Medium-moving"
"22727","Erratic","Medium-moving"
"22728","Erratic","Medium-moving"
"22729","Erratic","Medium-moving"
"22730","Erratic","Slow-moving"
"22731","Erratic","Medium-moving"
"22732","Erratic","Medium-moving"
"22733","Erratic","Medium-moving"
"22734","Erratic","Medium-moving"
"22735","Erratic","Medium-moving"
"22736","Erratic","Medium-moving"
"22737","Moderate","Medium-moving"
"22738","Erratic","Medium-moving"
"22739","Erratic","Medium-moving"
"22740","Erratic","Fast-moving"
"22741","Erratic","Fast-moving"
"22742","Erratic","Medium-moving"
"22743","Erratic","Slow-moving"
"22744","Erratic","Slow-moving"
"22745","Erratic","Slow-moving"
"22746","Erratic","Slow-moving"
"22747","Erratic","Slow-moving"
"22748","Erratic","Slow-moving"
"22749","Erratic","Medium-moving"
"22750","Erratic","Slow-moving"
"22751","Erratic","Medium-moving"
"22752","Erratic","Slow-moving"
"22753","Erratic","Slow-moving"
"22754","Erratic","Medium-moving"
"22755","Erratic","Medium-moving"
"22756","Erratic","Slow-moving"
"22757","Erratic","Medium-moving"
"22758","Erratic","Medium-moving"
"22759","Erratic","Medium-moving"
"22760","Erratic","Slow-moving"
"22761","Moderate","Slow-moving"
"22762","Moderate","Slow-moving"
"22763","Moderate","Slow-moving"
"22764","Stable","Slow-moving"
"22765","Erratic","Medium-moving"
"22766","Erratic","Medium-moving"
"22767","Erratic","Slow-moving"
"22768","Erratic","Slow-moving"
"22769","Moderate","Slow-moving"
"22770","Moderate","Slow-moving"
"22771","Erratic","Medium-moving"
"22772","Erratic","Medium-moving"
"22773","Erratic","Medium-moving"
"22774","Erratic","Medium-moving"
"22775","Erratic","Medium-moving"
"22776","Erratic","Slow-moving"
